"date","user_uid","Total Distance","Total Duration","Total Player Load","Max Vel","Velocity Band 1 Total Distance","Velocity Band 2 Total Distance","Velocity Band 3 Total Distance","Velocity Band 4 Total Distance","Velocity Band 5 Total Distance","Velocity Band 6 Total Distance","Velocity Band 7 Total Distance","Velocity Band 8 Total Distance","Acceleration Band 1 Total Effort Count","Acceleration Band 2 Total Effort Count","Acceleration Band 3 Total Effort Count","Acceleration Band 4 Total Effort Count","Acceleration Band 5 Total Effort Count","Acceleration Band 6 Total Effort Count","Acceleration Band 7 Total Effort Count","Ima Band 3 Accel Count","Ima Band 3 Decel Count","Player Load Per Minute","Start Time H","Total Live Play","IMA Accel Low Count","IMA COD Right Low Count","IMA Decel Low Count","IMA COD Left Low Count","IMA Dive Intensity Left Low Count","IMA Dive Intensity Right Low Count","IMA Accel Med Count","IMA COD Right Med Count","IMA Decel Med Count","IMA COD Left Med Count","IMA Dive Intensity Left Med Count","IMA Dive Intensity Right Med Count","IMA COD Right High Count","IMA COD Left High Count","IMA Dive Intensity Left High Count","IMA Dive Intensity Right High Count","Position","Starter","HSD","IMA","Week","Game"
2022-08-26,"rvwzre6i1u8yjwpk",3965.95,3079.16,538.67,14.34,733.14,625.72,1597.24,814.15,182.69,8.78,0,0,0,3,8,738,843,13,1,10,4,10.5,"09:01:52",0,65,165,65,168,0,0,17,29,27,30,0,0,12,5,0,0,"CM","Non-Starter",191.47,31,3,"Training"
2022-08-27,"rvwzre6i1u8yjwpk",3745.2,4829.34,436.94,19.69,969.75,617.97,1300.23,643.34,118.35,42.31,52.69,0,2,3,7,1003,1057,6,1,2,2,5.43,"10:34:56",0,23,95,23,58,0,0,9,4,3,10,0,0,2,2,0,0,"CM","Non-Starter",213.35,8,3,"Training"
2022-08-28,"rvwzre6i1u8yjwpk",2504.71,3479.61,301.25,16.33,574.66,347.73,895.7,602.04,50.9,25.59,6.9,0,0,2,8,700,706,11,1,3,2,5.19,"09:58:11",0,18,52,12,50,0,0,10,13,7,7,0,0,0,1,0,0,"CM","Non-Starter",83.39,6,3,"Training"
2022-08-29,"rvwzre6i1u8yjwpk",6554.05,6110,735.67,17.02,1415.69,842.49,2235.2,1813.89,146.29,73.51,26.87,0,0,3,7,1354,1483,15,5,1,5,7.22,"18:19:46",0,21,159,47,128,0,0,12,21,12,19,0,0,3,3,0,0,"CM","Non-Starter",246.67,12,4,"Game"
2022-08-30,"rvwzre6i1u8yjwpk",0,726,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,"14:15:08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CM","Non-Starter",0,0,4,"Training"
2022-08-31,"rvwzre6i1u8yjwpk",0,19238,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,"16:18:38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CM","Non-Starter",0,1,4,"Training"
2022-09-01,"rvwzre6i1u8yjwpk",32.21,1045,NA,3.44,21.71,7.65,2.58,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0.19,"09:00:26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CM","Non-Starter",0,0,4,"Training"
2022-09-02,"rvwzre6i1u8yjwpk",11366.28,9596,1217.37,17.38,1398.97,1352.81,3732.04,4227.83,358.74,227.35,67.6,0,0,4,20,1800,1899,34,3,6,9,7.61,"18:34:20",0,45,194,60,167,0,0,9,24,22,26,0,0,8,5,0,0,"CM","Non-Starter",653.69,28,4,"Game"
2022-09-04,"rvwzre6i1u8yjwpk",1477.83,1218,183.43,14.34,304.13,261.13,633,264.14,10.72,4.78,0,0,0,1,0,288,301,6,1,1,0,9.04,"10:27:51",0,12,43,7,34,0,0,9,5,7,6,0,0,0,1,0,0,"CM","Non-Starter",15.5,2,4,"Training"
2022-09-05,"rvwzre6i1u8yjwpk",7565.01,5830.67,814.81,17.28,1233.84,949.83,2598.49,2393.29,204.53,96.41,86.96,0,0,3,19,1344,1404,31,5,8,5,8.38,"18:26:03",0,51,164,68,167,0,0,11,28,17,19,0,0,5,5,0,0,"CM","Non-Starter",387.9,23,5,"Game"
2022-09-07,"rvwzre6i1u8yjwpk",4480.35,3341.63,510.07,15.56,579.04,547.46,1550.03,1580.11,189.59,28.98,0,0,0,1,15,744,750,26,1,5,2,9.16,"09:27:24",0,35,133,31,133,0,0,13,24,10,11,0,0,2,1,0,0,"CM","Non-Starter",218.57,10,5,"Training"
2022-09-08,"rvwzre6i1u8yjwpk",3885.33,2421,451.04,14.51,444.63,502.24,1454.92,1390.94,87.47,4.32,0,0,0,2,9,509,554,17,1,4,2,11.18,"09:41:29",0,24,107,24,77,0,0,6,12,7,12,0,0,1,1,0,0,"CM","Non-Starter",91.79,8,5,"Training"
2022-09-09,"rvwzre6i1u8yjwpk",6969.1,4948.67,794.16,17.99,1259.87,801.34,2181.93,2247.48,256.28,140.03,80.72,0,1,2,21,1195,1301,21,3,7,4,9.63,"18:26:34",0,52,187,41,165,0,0,10,23,24,15,0,0,3,8,0,0,"CM","Non-Starter",477.03,22,5,"Game"
2022-09-12,"rvwzre6i1u8yjwpk",5224.14,20343.83,658.45,15.74,509.29,525.76,1856.04,2081.32,176.34,70.87,2.08,0,0,2,16,648,700,21,6,6,1,1.94,"09:19:08",0,43,148,47,168,0,0,8,21,24,26,0,0,7,3,0,0,"CM","Non-Starter",249.29,17,6,"Training"
2022-09-14,"rvwzre6i1u8yjwpk",4859.91,3615,548.31,16.39,656.34,644.48,1607.03,1720.59,169.35,53.54,8.26,0,0,5,15,718,757,31,4,6,1,9.1,"09:46:01",0,24,119,24,119,0,0,5,23,11,13,0,0,6,4,0,0,"CM","Non-Starter",231.15,17,6,"Training"
2022-09-15,"rvwzre6i1u8yjwpk",4282.96,3112.4,498.37,15.67,507.96,479.78,1727.04,1447.34,91.91,25.57,1.4,0,0,1,10,656,702,14,1,5,3,9.61,"09:06:41",0,26,106,25,97,0,0,16,18,11,10,0,0,4,5,0,0,"CM","Non-Starter",118.88,17,6,"Training"
2022-09-16,"rvwzre6i1u8yjwpk",7838.83,7880.76,896.13,18.53,1567.2,1036.03,2461,2139.95,238.39,203.18,192,0,3,3,12,1593,1677,29,7,8,5,6.82,"13:18:32",0,50,132,56,167,0,0,8,27,32,16,0,0,5,4,0,0,"CM","Non-Starter",633.57,22,6,"Game"
2022-09-18,"rvwzre6i1u8yjwpk",3383.98,2529.28,394.8,15.7,450.29,404.03,1273.6,1137.78,82.06,33.3,1.31,0,0,0,9,547,565,16,2,1,2,9.37,"10:01:22",0,19,88,25,96,0,0,13,12,4,8,0,0,1,0,0,0,"CM","Non-Starter",116.67,4,6,"Training"
2022-09-19,"rvwzre6i1u8yjwpk",5580.89,6210.52,673.58,17.83,1202.88,708.37,1846.07,1474.58,159.03,91.73,97.71,0,3,2,6,1212,1291,16,10,13,10,6.51,"15:14:00",0,47,138,55,151,0,0,10,20,14,12,0,0,3,5,0,0,"CM","Non-Starter",348.47,31,7,"Game"
2022-09-21,"rvwzre6i1u8yjwpk",3728.99,3363,463.07,16.29,597.85,443.66,1431.42,1045.47,120.69,73.82,15.78,0,0,0,19,704,736,26,4,7,7,8.26,"09:55:13",0,38,154,23,114,0,0,19,24,8,19,0,0,2,1,0,0,"CM","Non-Starter",210.29,17,7,"Training"
2022-09-22,"rvwzre6i1u8yjwpk",4622.52,3550,533.07,16.09,582.37,526.5,1508.64,1758.26,177.37,60.07,9.1,0,0,1,15,746,768,21,0,6,1,9.01,"08:46:36",0,15,94,33,74,0,0,6,14,7,8,0,0,5,5,0,0,"CM","Non-Starter",246.54,17,7,"Training"
2022-09-23,"rvwzre6i1u8yjwpk",4194.59,3592.52,512.91,16.57,990.52,619.81,1293.12,1048.38,135.77,77.44,26.84,0,0,4,10,900,921,13,10,5,5,8.57,"19:27:22",0,26,136,31,124,0,0,9,18,14,10,0,0,2,2,0,0,"CM","Non-Starter",240.05,14,7,"Game"
2022-09-26,"rvwzre6i1u8yjwpk",3763.45,2302,436.05,16.16,373.07,454.01,1507.3,1309.26,80.04,32.16,7.63,0,0,1,10,507,545,12,1,5,1,11.37,"09:01:59",0,32,117,33,101,0,0,14,18,9,14,0,0,3,1,0,0,"CM","Non-Starter",119.83,10,8,"Training"
2022-09-27,"rvwzre6i1u8yjwpk",4713.46,4388,581.43,16.46,814.26,740.87,1726.21,1253.76,118.98,41.91,17.2,0,0,3,19,907,981,19,6,12,2,7.95,"08:33:51",0,69,165,84,126,0,0,20,33,25,24,0,0,3,9,0,0,"CM","Non-Starter",178.09,26,8,"Training"
2022-09-28,"rvwzre6i1u8yjwpk",5429.32,4921.71,607.4,16.24,830.34,804.75,1834.95,1779.96,126.49,43.79,8.74,0,0,3,19,984,981,28,5,8,0,7.4,"08:56:12",0,34,155,50,113,0,0,19,25,17,20,0,0,4,1,0,0,"CM","Non-Starter",179.02,13,8,"Training"
2022-09-29,"rvwzre6i1u8yjwpk",4994.43,3527.6,546.02,16.55,555.96,656.03,1796.94,1707.1,207.98,50.87,17.94,0,0,5,13,786,789,21,5,3,1,9.29,"08:52:26",0,32,105,39,85,0,0,13,23,13,10,0,0,5,3,0,0,"CM","Non-Starter",276.79,12,8,"Training"
2022-09-30,"rvwzre6i1u8yjwpk",12914.1,10796.65,1396.59,18.06,1554.31,1382.46,4344.82,4728.96,545.88,245.04,108.44,0,1,4,33,1950,2077,56,2,6,9,7.76,"13:30:31",0,61,211,90,223,0,0,32,45,27,35,0,0,8,6,0,0,"CM","Non-Starter",899.36,29,8,"Game"
2022-10-03,"rvwzre6i1u8yjwpk",3154.04,1803.35,384.55,16.43,307.04,352,1151.43,1195.28,94.21,39.23,15.33,0,1,3,14,413,441,25,3,2,3,12.79,"09:36:15",0,28,106,30,86,0,0,7,16,13,19,0,0,3,7,0,0,"CM","Non-Starter",148.77,15,9,"Training"
2022-10-04,"rvwzre6i1u8yjwpk",5009.45,4916.05,583.49,17.05,975.6,818.45,1667.11,1366.04,118.61,38.18,21.64,0,0,3,13,1035,1104,30,2,11,5,7.12,"09:06:51",0,47,147,71,164,0,0,18,35,25,23,0,0,8,8,0,0,"CM","Non-Starter",178.43,32,9,"Training"
2022-10-05,"rvwzre6i1u8yjwpk",5042.48,4387.83,576.99,16.59,805.96,700.6,1904.89,1400.24,173.1,38.56,19.04,0,0,1,21,896,970,28,5,5,4,7.89,"09:00:50",0,39,152,54,176,0,0,10,33,20,23,0,0,4,2,0,0,"CM","Non-Starter",230.7,15,9,"Training"
2022-10-06,"rvwzre6i1u8yjwpk",4167.51,4022.28,490.54,16.91,790.24,538.74,1231.65,1165.89,286.62,94.52,57.84,0,0,3,8,808,857,14,13,2,2,7.32,"08:56:03",0,32,109,33,109,0,0,6,28,12,17,0,0,7,2,0,0,"CM","Non-Starter",438.98,13,9,"Training"
2022-10-07,"rvwzre6i1u8yjwpk",15699.06,8392.38,1703.82,18.52,1237.58,1279.98,4944.91,7179.54,592.26,262.19,203.13,0,2,8,40,1721,1821,69,5,12,8,12.18,"15:02:01",0,63,248,92,248,0,0,9,39,30,33,0,0,12,11,0,0,"CM","Non-Starter",1057.58,43,9,"Game"
2022-10-09,"rvwzre6i1u8yjwpk",3527.68,3250.34,386.1,17.11,555.51,469.28,1194.31,1132.91,95.71,61.27,16.78,0,0,2,9,676,689,19,9,4,0,7.13,"09:58:43",0,23,87,28,93,0,0,9,13,13,17,0,0,1,0,0,0,"CM","Non-Starter",173.76,5,9,"Training"
2022-10-10,"rvwzre6i1u8yjwpk",11275.89,7117.91,1231.44,17.23,977.2,1028.85,3981.94,4459.25,483.26,236.19,105.47,0,0,5,26,1435,1561,34,4,6,6,10.38,"15:19:30",0,50,191,85,209,0,0,19,20,22,25,0,0,4,4,0,0,"CM","Non-Starter",824.92,20,10,"Game"
2022-10-12,"rvwzre6i1u8yjwpk",2314.6,2418.74,242.91,15.51,454.13,348.74,732.21,590.55,111.17,76.48,0,0,0,2,5,486,505,9,3,1,1,6.03,"09:14:40",0,17,48,12,56,0,0,6,9,2,8,0,0,4,1,0,0,"CM","Non-Starter",187.65,7,10,"Training"
2022-10-13,"rvwzre6i1u8yjwpk",6016.2,3792.13,658.34,16.86,584.9,646.91,2038.42,2219.66,310.15,166.45,47.78,0,0,5,23,763,830,36,2,3,3,10.42,"09:40:37",0,30,108,45,127,0,0,12,13,8,14,0,0,1,2,0,0,"CM","Non-Starter",524.38,9,10,"Training"
2022-10-14,"rvwzre6i1u8yjwpk",12643.26,6520.33,1378.39,18.25,773.09,1054.31,4586.61,5513.9,472.99,136.6,101.2,0,1,4,32,1384,1438,31,4,12,5,12.68,"16:23:37",0,64,219,88,237,0,0,20,35,17,29,0,0,4,6,0,0,"CM","Non-Starter",710.79,27,10,"Game"
2022-10-16,"rvwzre6i1u8yjwpk",4298.14,3862.6,464.62,16.62,667.8,465.73,1391.94,1512.84,186.64,56.57,13.79,0,0,3,12,809,795,26,4,4,1,7.22,"10:06:47",0,29,99,21,96,0,0,18,15,7,18,0,0,3,1,0,0,"CM","Non-Starter",257,9,10,"Training"
2022-10-17,"rvwzre6i1u8yjwpk",11587.82,6600.33,1228.22,18.6,843.55,1023.07,4109.8,4764.17,552.17,210.19,84.97,0,1,4,29,1321,1414,44,2,3,10,11.17,"18:25:34",0,36,185,85,190,0,0,21,28,21,28,0,0,1,11,0,0,"CM","Non-Starter",847.33,25,11,"Game"
2022-10-19,"rvwzre6i1u8yjwpk",5792.43,14179,627.81,15.06,1113.88,1037,2002.68,1410.83,175.4,52.24,0,0,0,3,11,1193,1206,23,1,6,3,2.66,"07:30:53",0,35,136,40,117,0,0,14,22,15,20,0,0,6,2,0,0,"CM","Non-Starter",227.64,17,11,"Training"
2022-10-20,"rvwzre6i1u8yjwpk",4427.41,4623,524.52,16.79,893.89,601.42,1640.6,1189.08,74.57,17.18,10.67,0,0,1,8,1013,1096,20,1,5,3,6.81,"09:27:45",0,36,130,34,134,0,0,13,14,9,11,0,0,2,1,0,0,"CM","Non-Starter",102.42,11,11,"Training"
2022-10-21,"rvwzre6i1u8yjwpk",7980.51,4245.97,924.91,16.93,659.04,685.78,2576.91,3559.33,291.91,161.52,41.28,0,1,2,25,906,946,25,0,12,5,13.07,"19:21:29",0,55,150,57,148,0,0,16,17,16,18,0,0,3,5,0,0,"CM","Non-Starter",494.71,25,11,"Game"
2022-10-25,"rvwzre6i1u8yjwpk",4877.18,3479,610.18,15.79,584.87,465.51,1737.42,1974.84,94.55,13.24,5.45,0,0,2,13,706,743,25,3,4,6,10.52,"09:50:11",0,41,153,52,163,0,0,10,27,18,17,0,0,3,2,0,0,"CM","Non-Starter",113.24,15,12,"Training"
2022-10-26,"rvwzre6i1u8yjwpk",3860.19,3476.75,415.51,16.92,607.43,598.58,1198.94,1192.03,156.06,82.51,24.11,0,0,2,9,700,720,14,3,5,2,7.17,"09:00:25",0,22,75,19,62,0,0,9,12,5,7,0,0,4,0,0,0,"CM","Non-Starter",262.68,11,12,"Training"
2022-10-27,"rvwzre6i1u8yjwpk",3998.07,3285,444.4,17.99,554.44,501.33,1334.89,1404.41,165.15,15.23,21.98,0,0,5,12,645,685,23,7,10,3,8.12,"09:01:39",0,26,107,26,84,0,0,16,15,8,4,0,0,1,2,0,0,"CM","Non-Starter",202.36,16,12,"Training"
2022-10-28,"rvwzre6i1u8yjwpk",8742.2,5878.69,975.28,18.73,844.21,891.01,2976.32,3347.29,347.98,228.78,105.86,0,0,4,22,1199,1250,36,4,11,3,9.95,"14:07:57",0,60,162,60,164,0,0,12,22,18,16,0,0,2,1,0,0,"CM","Non-Starter",682.62,17,12,"Game"
2022-10-30,"rvwzre6i1u8yjwpk",1589.23,1601,225.14,10.82,348.99,203.46,891.87,144.99,0,0,0,0,0,0,2,417,417,4,0,1,0,8.44,"10:22:47",0,11,36,11,55,0,0,5,0,4,2,0,0,0,0,0,0,"CM","Non-Starter",0,1,12,"Training"
2022-10-31,"rvwzre6i1u8yjwpk",3599.54,3456.84,372.76,16.93,662.81,674.83,1072.22,925.11,143.19,87.25,34.09,0,0,3,9,762,767,21,7,5,0,6.47,"09:06:02",0,28,73,23,80,0,0,13,14,5,13,0,0,0,2,0,0,"CM","Non-Starter",264.53,7,13,"Training"
2022-11-01,"rvwzre6i1u8yjwpk",4105.76,3467.89,467.37,16.62,572.26,525.55,1536.76,1230.29,156.5,67.94,13.82,0,0,5,14,696,750,22,3,5,2,8.09,"09:33:41",0,19,103,33,89,0,0,10,17,11,16,0,0,1,2,0,0,"CM","Non-Starter",238.26,10,13,"Training"
2022-11-02,"rvwzre6i1u8yjwpk",11195.78,7293,1298.89,19.09,1221.31,968.26,3604.56,4641.8,381.11,248.28,129.77,0,0,7,24,1473,1583,38,5,7,4,10.69,"15:09:29",0,62,168,59,184,0,0,28,23,19,23,0,0,4,3,0,0,"CM","Non-Starter",759.16,18,13,"Training"
2022-11-05,"rvwzre6i1u8yjwpk",3101.77,2693.98,356.26,15.58,522.56,494.31,1268.17,704.82,81.3,29.55,0,0,0,1,13,587,591,10,3,6,0,7.93,"08:58:24",0,23,76,17,80,0,0,7,10,3,8,0,0,4,1,0,0,"CM","Non-Starter",110.85,11,13,"Training"
2022-08-09,"9wzkq4nznl3kh2iq",5115.26,9163.77,560.39,13.71,2050.46,1305.15,1352.48,395.56,11.61,0,0,0,0,0,4,1799,1847,8,7,4,21,3.67,"08:00:31",0,49,93,37,108,0,0,13,18,14,22,0,0,10,2,0,0,"GK","Non-Starter",11.61,37,1,"Training"
2022-08-10,"9wzkq4nznl3kh2iq",3444.46,6287.4,397.68,12.29,1361.76,819.74,1009.24,252.29,0.82,0,0,0,0,0,5,1234,1284,8,0,2,1,3.8,"08:20:38",0,32,86,12,92,0,0,6,10,6,11,0,0,1,5,0,0,"GK","Non-Starter",0.82,9,1,"Training"
2022-08-12,"9wzkq4nznl3kh2iq",2011.62,3091.11,243.43,13.46,718.7,414.44,624.44,249.04,4.69,0,0,0,0,1,5,645,678,8,3,6,16,4.73,"08:34:45",0,32,49,22,54,0,0,9,7,9,13,0,0,6,1,0,0,"GK","Non-Starter",4.69,29,1,"Training"
2022-08-13,"9wzkq4nznl3kh2iq",1017.77,3892,NA,8.74,318.2,224.19,424.92,50,0,0,0,0,0,0,0,287,327,1,0,1,2,1.59,"14:03:27",0,9,9,2,16,0,0,1,3,1,3,0,0,1,1,0,0,"GK","Non-Starter",0,5,1,"Game"
2022-08-15,"9wzkq4nznl3kh2iq",3403.37,5645.46,418.35,16.7,1346.43,768.06,961.41,287.84,25.62,7.19,6.69,0,0,1,3,1170,1186,9,1,6,21,4.45,"08:45:27",0,34,75,17,116,0,0,12,24,19,30,0,0,17,17,0,0,"GK","Non-Starter",39.5,61,2,"Training"
2022-08-16,"9wzkq4nznl3kh2iq",3606.52,5693.93,420.16,14.21,1112.27,785.04,1170.86,494.29,42.36,1.69,0,0,0,0,5,1065,1133,17,5,7,16,4.43,"08:20:41",0,54,95,38,102,0,0,15,10,9,18,0,0,6,4,0,0,"GK","Non-Starter",44.05,33,2,"Training"
2022-08-17,"9wzkq4nznl3kh2iq",0,7422.77,NA,0.09,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0.08,"09:15:47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,0,2,"Training"
2022-08-18,"9wzkq4nznl3kh2iq",3631.67,5610.9,409.94,14.56,1225.56,788.6,1259.32,307,42.85,8.86,0,0,0,0,5,1133,1176,11,4,4,10,4.38,"09:25:43",0,57,66,28,95,0,0,13,11,7,9,0,0,6,2,0,0,"GK","Non-Starter",51.71,22,2,"Training"
2022-08-19,"9wzkq4nznl3kh2iq",0,3478,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,"18:21:53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,0,2,"Game"
2022-08-25,"9wzkq4nznl3kh2iq",1337.88,2321,NA,10.24,642.35,349.56,284.21,61.17,0,0,0,0,0,0,0,542,569,0,0,2,0,3.08,"14:49:30",0,3,11,6,17,0,0,2,0,1,2,0,0,1,0,0,0,"GK","Non-Starter",0,3,3,"Game"
2022-08-27,"9wzkq4nznl3kh2iq",2531.41,5719.02,319.52,12.68,1098.42,517.5,679.22,233.78,2.45,0,0,0,0,0,1,1019,1091,2,1,5,16,3.35,"10:18:10",0,32,61,34,88,0,0,11,16,2,18,0,0,7,5,0,0,"GK","Non-Starter",2.45,33,3,"Training"
2022-08-28,"9wzkq4nznl3kh2iq",2.51,5725.75,NA,1.85,2.51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.09,"09:40:22",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,0,3,"Training"
2022-09-01,"9wzkq4nznl3kh2iq",3453.12,6407,391.67,15.04,1223.4,913.78,968.88,307.92,27.26,11.77,0,0,0,2,1,1080,1143,4,1,7,15,3.67,"08:50:23",0,43,84,29,72,0,0,18,48,13,40,0,0,9,10,0,0,"GK","Non-Starter",39.03,41,4,"Training"
2022-09-02,"9wzkq4nznl3kh2iq",1.03,28413,NA,0.24,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,"08:16:22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,1,4,"Game"
2022-09-12,"9wzkq4nznl3kh2iq",3089.29,4563.56,330.2,14.26,1045.01,743.48,941.34,311.97,40.24,7.18,0,0,0,0,5,924,992,2,3,5,8,4.34,"09:05:33",0,31,65,15,74,0,0,10,16,7,12,0,0,3,8,0,0,"GK","Non-Starter",47.42,24,6,"Training"
2022-09-13,"9wzkq4nznl3kh2iq",4136.55,22549.13,513.72,13.71,1530.59,1072.91,1165.3,364.37,3.33,0,0,0,0,1,5,1300,1330,7,5,8,5,1.37,"08:36:51",0,84,124,49,138,0,0,18,18,10,24,0,0,10,2,0,0,"GK","Non-Starter",3.33,25,6,"Training"
2022-09-14,"9wzkq4nznl3kh2iq",2846.12,24329,371.75,12.33,1157.79,657.95,764.35,264.87,1.09,0,0,0,0,0,0,999,1064,3,1,5,20,0.92,"09:30:36",0,46,71,25,86,0,0,13,13,8,10,0,0,7,6,0,0,"GK","Non-Starter",1.09,38,6,"Training"
2022-09-16,"9wzkq4nznl3kh2iq",1184.25,3379,176.69,8.64,701.05,229.25,194.67,58.13,0,0,0,0,0,0,1,581,600,0,0,9,9,3.14,"13:18:32",0,33,41,19,38,0,0,14,20,7,8,0,0,9,3,0,0,"GK","Non-Starter",0,30,6,"Game"
2022-09-18,"9wzkq4nznl3kh2iq",3463.23,4749.28,379.51,15.15,1112,824.48,1191.21,301.23,22.8,11.15,0,0,0,0,1,991,1006,7,1,2,6,4.79,"09:41:50",0,36,70,28,75,0,0,16,16,6,8,0,0,11,5,0,0,"GK","Non-Starter",33.95,24,6,"Training"
2022-09-27,"9wzkq4nznl3kh2iq",3934.71,6614,487.31,12.52,1597.66,828.93,1128.31,376.76,3.12,0,0,0,0,0,4,1328,1397,13,3,8,12,4.42,"08:22:45",0,65,113,44,129,0,0,18,18,17,17,0,0,4,8,0,0,"GK","Non-Starter",3.12,32,8,"Training"
2022-09-28,"9wzkq4nznl3kh2iq",4137.37,7335.12,474.18,13.55,1586.71,934,1219.93,367.39,29.2,0,0,0,0,0,3,1443,1500,12,1,10,12,3.88,"08:30:09",0,67,89,35,98,0,0,14,11,12,15,0,0,7,5,0,0,"GK","Non-Starter",29.2,34,8,"Training"
2022-09-29,"9wzkq4nznl3kh2iq",3641.41,5635.89,415.23,14.82,1299.76,786.6,1028.37,497.22,21,7.52,0,0,0,0,1,1098,1163,10,1,11,7,4.42,"08:35:11",0,53,67,33,82,0,0,17,10,2,5,0,0,9,9,0,0,"GK","Non-Starter",28.52,36,8,"Training"
2022-10-04,"9wzkq4nznl3kh2iq",3339.51,5929.29,385.44,12.79,1368.57,741.62,819.17,396.45,12.79,0,0,0,0,0,3,1281,1331,8,8,7,13,3.9,"08:56:01",0,42,80,22,92,0,0,14,18,7,15,0,0,8,3,0,0,"GK","Non-Starter",12.79,31,9,"Training"
2022-10-05,"9wzkq4nznl3kh2iq",5042.66,6812.3,555.78,14.99,1695.21,1076.58,1525.33,691.93,42.59,10.5,0,0,0,1,1,1440,1505,15,6,24,17,4.9,"08:39:30",0,65,105,27,143,0,0,25,15,16,25,0,0,11,5,0,0,"GK","Non-Starter",53.09,57,9,"Training"
2022-10-06,"9wzkq4nznl3kh2iq",3866.56,5960.54,444.21,14.54,1248.41,737.27,1296.77,532.19,43.37,8.03,0,0,0,0,5,1139,1194,14,1,25,13,4.47,"08:44:42",0,31,59,32,81,0,0,18,20,10,15,0,0,12,4,0,0,"GK","Non-Starter",51.4,54,9,"Training"
2022-10-09,"9wzkq4nznl3kh2iq",2956.12,5010.41,345.86,15.03,967.24,507.23,1012.26,430.56,29.18,9.65,0,0,0,0,8,991,979,8,3,0,26,4.14,"09:47:07",0,39,61,22,84,0,0,11,8,9,8,0,0,9,2,0,0,"GK","Non-Starter",38.83,37,9,"Training"
2022-10-12,"9wzkq4nznl3kh2iq",2988,4851.85,374.63,15.15,1186.91,678.63,857.86,230.87,25.75,7.61,0,0,0,0,2,1008,1085,8,1,8,15,4.63,"09:03:13",0,54,111,31,136,0,0,23,27,13,24,0,0,15,15,0,0,"GK","Non-Starter",33.36,53,10,"Training"
2022-10-14,"9wzkq4nznl3kh2iq",3209.37,4370,308.79,16.4,388.38,496.52,950.86,708.64,201.67,360.47,102.13,0,0,4,21,546,540,10,7,1,1,4.24,"09:12:13",0,8,38,8,24,0,0,4,5,2,3,0,0,3,5,0,0,"GK","Non-Starter",664.27,10,10,"Game"
2022-10-16,"9wzkq4nznl3kh2iq",3018.06,4908.63,367.2,14.27,1333.08,551.75,831.63,278.52,20.56,2.39,0,0,0,0,5,1161,1203,5,0,12,17,4.49,"09:55:22",0,49,63,18,92,0,0,10,20,6,15,0,0,9,9,0,0,"GK","Non-Starter",22.95,47,10,"Training"
2022-10-17,"9wzkq4nznl3kh2iq",0,4615.97,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,"18:25:34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GK","Non-Starter",0,0,11,"Game"
2022-10-24,"9wzkq4nznl3kh2iq",3858.35,5533.61,466.26,16.01,1464.5,835.96,1145.1,341.24,38.1,24.45,8.73,0,0,0,4,1175,1253,12,6,9,25,5.06,"08:43:37",0,73,122,32,133,0,0,22,26,8,29,0,0,12,10,0,0,"GK","Non-Starter",71.28,56,12,"Training"
2022-10-25,"9wzkq4nznl3kh2iq",2645.6,4607,298.73,14.59,892.95,573.47,808.72,350.66,15.31,4.26,0,0,0,1,8,821,845,12,8,4,2,3.89,"09:50:29",0,37,55,21,80,0,0,15,5,7,7,0,0,7,0,0,0,"GK","Non-Starter",19.57,13,12,"Training"
2022-10-26,"9wzkq4nznl3kh2iq",3328.32,4865.67,414.16,15.95,1246.44,644.25,965.08,420.86,20.36,22.2,8.73,0,0,0,5,1129,1123,3,2,11,3,5.11,"08:44:09",0,44,82,31,100,0,0,12,19,9,26,0,0,7,8,0,0,"GK","Non-Starter",51.29,29,12,"Training"
2022-08-09,"ecwcano7lql2kscf",5887.5,9163.77,554.63,15.98,2838.57,1452.13,1130.88,413.65,23.2,29.07,0,0,0,1,11,2273,2312,13,5,11,12,3.63,"08:00:31",0,67,127,98,112,0,0,32,16,34,21,0,0,4,5,0,0,"GK","Non-Starter",52.27,32,1,"Training"
